product_id,title,vendor,price,image_path
135,"Loctite 420 Instant Adhesive 20 g – Low Viscosity Fast-Curing Bonding Glue for Metal, Plastic & Rubber",Generic,460.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_420_instant_adhesive_20_g_low_viscosity_fast_curing_bonding_glue_for_metal_plastic_rubber_cyanoacrylate_rs_460.0.jpg
136,Loctite 518 Flange Sealant 50 ml – Anaerobic Gasket Maker for Rigid Metal Flanges,Generic,845.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_518_flange_sealant_50_ml_anaerobic_gasket_maker_for_rigid_metal_flanges_flange_sealant_rs_845.0.jpg
137,Loctite 587 Blue RTV Silicone Gasket Maker 95g – High Performance Oil-Resistant Sealant,Generic,700.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_587_blue_rtv_silicone_gasket_maker_95g_high_performance_oil_resistant_sealant_rtv_silicone_gasket_maker_rs_700.0.jpg
138,Loctite 542 Thread Sealant 50ml – Medium Strength Hydraulic & Pneumatic Sealant,Generic,779.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_542_thread_sealant_50ml_medium_strength_hydraulic_pneumatic_sealant_thread_sealant_medium_strength_rs_779.0.jpg
139,Loctite 290 Threadlocker 50ml – High-Strength Wicking Grade Adhesive for Preassembled Fasteners,Generic,779.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_290_threadlocker_50ml_high_strength_wicking_grade_adhesive_for_preassembled_fasteners_wicking_grade_threadlocker_rs_779.0.jpg
140,Loctite 272 50ml,Generic,933.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_272_50ml_threadlocker_rs_933.0.jpg
141,Loctite 271 50ml,Generic,1026.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_271_50ml_threadlocker_rs_1026.0.jpg
142,Loctite 270 50ml,Generic,779.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_270_50ml_threadlocker_rs_779.0.jpg
143,Loctite 263 50ml,Generic,823.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_263_50ml_threadlocker_rs_823.0.jpg
144,Loctite 262 50ml,Generic,823.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_262_50ml_threadlocker_rs_823.0.jpg
145,Loctite 243 50ml,Generic,779.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_243_50ml_threadlocker_rs_779.0.jpg
146,Loctite 242 50ml,Generic,779.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_242_50ml_threadlocker_rs_779.0.jpg
147,SKF 61910-2RZ Deep Groove Ball Bearing – Sealed Single-Row 50×72×12 mm,SKF,7095.0,D:\ai_warehouse\raw_images\shopify_store\skf\skf_61910_2rz_deep_groove_ball_bearing_sealed_single_row_50_72_12_mm_61910_2rz_rs_7095.0.jpg
148,"NSK 6910DDUC3 Deep Groove Ball Bearing _ Double Rubber Seal, C3 Clearance",NSK,480.0,D:\ai_warehouse\raw_images\shopify_store\nsk\nsk_6910dduc3_deep_groove_ball_bearing_double_rubber_seal_c3_clearance_c3_increased_clearance_for_high_speed_applications_rs_480.0.jpg
149,"Loctite 601 High Strength Retaining Compound – 50 ml - Ideal for Cylindrical Fitting, Bearings & Bushes",Generic,1750.0,D:\ai_warehouse\raw_images\shopify_store\generic\loctite_601_high_strength_retaining_compound_50_ml_ideal_for_cylindrical_fitting_bearings_bushes_methacrylate_rs_1750.0.jpg
150,Ultimate DIY Hand Tool Kit | Compact Home Repair & Maintenance Set with Case,Generic,1950.0,D:\ai_warehouse\raw_images\shopify_store\generic\ultimate_diy_hand_tool_kit_compact_home_repair_maintenance_set_with_case_ultimate_diy_tool_kit_rs_1950.0.jpg
151,Steel Visitor Chair with Mesh Back and Cushioned Seat – Durable Office Reception Chair,Generic,2950.0,D:\ai_warehouse\raw_images\shopify_store\generic\steel_visitor_chair_with_mesh_back_and_cushioned_seat_durable_office_reception_chair_high_density_foam_cushion_rs_2950.0.jpg
152,"Ideal Rotary Hammer Drill Machine – Heavy-Duty 26mm SDS Plus 800W Drill for Concrete, Wood & Metal",Ideal,3347.0,D:\ai_warehouse\raw_images\shopify_store\ideal\ideal_rotary_hammer_drill_machine_heavy_duty_26mm_sds_plus_800w_drill_for_concrete_wood_metal_rotary_hammer_26mm_rs_3347.0.jpg
153,"SPEAR 26mm Hammer Drill Machine – Heavy-Duty Rotary Hammer for Concrete, Wood & Metal Drilling",SPEAR,2247.0,D:\ai_warehouse\raw_images\shopify_store\spear\spear_26mm_hammer_drill_machine_heavy_duty_rotary_hammer_for_concrete_wood_metal_drilling_heavy_duty_1800w_rs_2247.0.jpg
154,YM-400 Hydraulic Crimping Tool 16–400 Sq.mm – Heavy-Duty Cable Lug Crimper with Die Set,Generic,3915.0,D:\ai_warehouse\raw_images\shopify_store\generic\ym_400_hydraulic_crimping_tool_16_400_sq_mm_heavy_duty_cable_lug_crimper_with_die_set_16_400_sq_mm_rs_3915.0.jpg
155,YM-300 Hydraulic Crimping Tool 16–300 Sq.mm – Heavy-Duty Cable Lug Crimper with Die Set,Generic,2330.0,D:\ai_warehouse\raw_images\shopify_store\generic\ym_300_hydraulic_crimping_tool_16_300_sq_mm_heavy_duty_cable_lug_crimper_with_die_set_hydraulic_crimping_tool_rs_2330.0.jpg
156,RUTH RTHPW 7 High Pressure Washer 2200W – Compact Electric Car & Bike Cleaning Machine,RUTH,3968.0,D:\ai_warehouse\raw_images\shopify_store\ruth\ruth_rthpw_7_high_pressure_washer_2200w_compact_electric_car_bike_cleaning_machine_rthpw_7_rs_3968.0.jpg
157,XLNT XTHPW 28 High Pressure Washer 2300W – Heavy-Duty Portable Car & Bike Cleaning Machine,XLNT,4019.0,D:\ai_warehouse\raw_images\shopify_store\xlnt\xlnt_xthpw_28_high_pressure_washer_2300w_heavy_duty_portable_car_bike_cleaning_machine_xthpw_28_rs_4019.0.jpg
158,THOR THHPW 9 High Pressure Washer 2200W – Portable Electric Car & Bike Cleaning Machine,THOR,3985.0,D:\ai_warehouse\raw_images\shopify_store\thor\thor_thhpw_9_high_pressure_washer_2200w_portable_electric_car_bike_cleaning_machine_thhpw_9_rs_3985.0.jpg
159,"ELGI 1/2"" Impact Wrench Twin Dog Clutch, 680 Nm Max Torque, Heavy Duty Air Tool",ELGI,16200.0,D:\ai_warehouse\raw_images\shopify_store\elgi\elgi_1_2_impact_wrench_twin_dog_clutch_680_nm_max_torque_heavy_duty_air_tool_1_2_inch_rs_16200.0.jpg
160,"Golden Bullet CIW4291 PRO 21V Cordless Impact Wrench | 3.0Ah Li-ion Battery, 300Nm Torque, Fast Charger & Carry Case",Golden Bullet,3635.0,D:\ai_warehouse\raw_images\shopify_store\golden_bullet\golden_bullet_ciw4291_pro_21v_cordless_impact_wrench_3_0ah_li_ion_battery_300nm_torque_fast_charger_carry_case_21v_dc_rs_3635.0.jpg
161,"ALF 21V Brushless Cordless Impact Wrench | 2.5Ah Li-ion Battery, Fast Charger & Heavy-Duty Carry Case",Generic,2915.0,D:\ai_warehouse\raw_images\shopify_store\generic\alf_21v_brushless_cordless_impact_wrench_2_5ah_li_ion_battery_fast_charger_heavy_duty_carry_case_cordless_impact_wrench_rs_2915.0.jpg
162,M56×4P 8.8 Grade High Tensile Hex Nut – Heavy Duty Black Finish Steel Nut for Industrial Applications,Generic,490.0,D:\ai_warehouse\raw_images\shopify_store\generic\m56_4p_8_8_grade_high_tensile_hex_nut_heavy_duty_black_finish_steel_nut_for_industrial_applications_hex_nut_rs_490.0.jpg
163,M42×3P 8.8 Grade High Tensile Hex Nut – Heavy Duty Black Finish Steel Nut for Industrial Fastening,Generic,445.0,D:\ai_warehouse\raw_images\shopify_store\generic\m42_3p_8_8_grade_high_tensile_hex_nut_heavy_duty_black_finish_steel_nut_for_industrial_fastening_hex_nut_rs_445.0.jpg
164,WBT Japan LM12UU Linear Motion Ball Bushing – 12mm Linear Bearing for Smooth Shaft Support,WBT,125.0,D:\ai_warehouse\raw_images\shopify_store\wbt\wbt_japan_lm12uu_linear_motion_ball_bushing_12mm_linear_bearing_for_smooth_shaft_support_lm12uu_rs_125.0.jpg
165,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
166,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
167,Foundation Bed Bolt with Nut – Heavy Duty MS Anchor Bolt for Machinery Mounting & Foundation Fixing,Generic,91.0,D:\ai_warehouse\raw_images\shopify_store\generic\foundation_bed_bolt_with_nut_heavy_duty_ms_anchor_bolt_for_machinery_mounting_foundation_fixing_3_4_x18_rs_91.0.jpg
169,Dongcheng 900W Magnetic Drill DJC30,Dongcheng,12299.0,D:\ai_warehouse\raw_images\shopify_store\dongcheng\dongcheng_900w_magnetic_drill_djc30_900_w_rs_12299.0.jpg
170,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
171,"Rotofluid FTMP Reversible Gear Pump – 10, 16 & 25 LPM _ Reliable Industrial Transfer Pumps at Best Price",ROTOFLUID,6385.0,D:\ai_warehouse\raw_images\shopify_store\rotofluid\rotofluid_ftmp_reversible_gear_pump_10_16_25_lpm_reliable_industrial_transfer_pumps_at_best_price_10_lpm_rs_6385.0.jpg
174,1 HP Electric Motor for Drilling Machine – Single Phase Heavy Duty Motor,Generic,6850.0,D:\ai_warehouse\raw_images\shopify_store\generic\1_hp_electric_motor_for_drilling_machine_single_phase_heavy_duty_motor_single_phase_electric_motor_rs_6850.0.jpg
175,Pulley Bore for Stand Drilling Machine – Cast Iron Heavy Duty,Generic,275.0,D:\ai_warehouse\raw_images\shopify_store\generic\pulley_bore_for_stand_drilling_machine_cast_iron_heavy_duty_pulley_bore_for_drill_machine_rs_275.0.jpg
176,V-Belt for Drill Machine – High Grip Industrial Drive Belt,Generic,162.0,D:\ai_warehouse\raw_images\shopify_store\generic\v_belt_for_drill_machine_high_grip_industrial_drive_belt_industrial_v_belt_rs_162.0.jpg
177,Arbour for Drill Chuck – B16 Type Compatible with ½ Inch Chuck,Generic,165.0,D:\ai_warehouse\raw_images\shopify_store\generic\arbour_for_drill_chuck_b16_type_compatible_with_inch_chuck_drill_chuck_arbour_rs_165.0.jpg
178,Drill Chuck ½ Inch for Stand Drilling Machines,Generic,378.0,D:\ai_warehouse\raw_images\shopify_store\generic\drill_chuck_inch_for_stand_drilling_machines_inch_13_mm_rs_378.0.jpg
179,"Stand Drilling Machine Pillar Type – 1 HP, 19mm (¾ Inch) Heavy Duty Drill for Industrial & Workshop Use",Generic,10017.0,D:\ai_warehouse\raw_images\shopify_store\generic\stand_drilling_machine_pillar_type_1_hp_19mm_inch_heavy_duty_drill_for_industrial_workshop_use_1_hp_rs_10017.0.jpg
180,Techno 50x80mm Double Acting Air Cylinder _ Air Filter-Compatible Automation Cylinder,TECHNO,1990.0,D:\ai_warehouse\raw_images\shopify_store\techno\techno_50x80mm_double_acting_air_cylinder_air_filter_compatible_automation_cylinder_techno_50x80_rs_1990.0.jpg
181,Techno 63x160mm Double Acting Air Cylinder _ Air Filter-Compatible Heavy-Duty Cylinder for Industrial Automation,TECHNO,2720.0,D:\ai_warehouse\raw_images\shopify_store\techno\techno_63x160mm_double_acting_air_cylinder_air_filter_compatible_heavy_duty_cylinder_for_industrial_automation_techno_63x160_rs_2720.0.jpg
182,"Foundation Bolt MS J-Type with Bail – 20mm x 18 Inch, with Nut & Washer",Generic,70.0,D:\ai_warehouse\raw_images\shopify_store\generic\foundation_bolt_ms_j_type_with_bail_20mm_x_18_inch_with_nut_washer_foundation_bolt_j_type_with_bail_rs_70.0.jpg
183,"Foundation Bolt Set – 12mm x 12 Inch, Half Thread, 5.5 Grade Steel, Galvanised with Nut & Washer",Generic,77.0,D:\ai_warehouse\raw_images\shopify_store\generic\foundation_bolt_set_12mm_x_12_inch_half_thread_5_5_grade_steel_galvanised_with_nut_washer_foundation_bolt_set_rs_77.0.jpg
184,Mini Rechargeable Vacuum Cleaner 3-in-1 – Portable Handheld for Home & Car (AS-228),Generic,299.0,D:\ai_warehouse\raw_images\shopify_store\generic\mini_rechargeable_vacuum_cleaner_3_in_1_portable_handheld_for_home_car_as_228_mini_rechargeable_handheld_vacuum_cleaner_rs_299.0.jpg
185,Maxtop Cordless Vacuum Cleaner Multifunction – Portable Handheld Rechargeable Vacuum,industrialproducts4u,1099.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\maxtop_cordless_vacuum_cleaner_multifunction_portable_handheld_rechargeable_vacuum_cordless_multifunction_vacuum_cleaner_rs_1099.0.jpg
186,MS Foundation Bolt EN8 – High-Strength Steel Fastener,industrialproducts4u,0.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\ms_foundation_bolt_en8_high_strength_steel_fastener_default_title_rs_0.0.jpg
187,"Classic Pro-Cut Plastic Bag Sealing Machine – 8-inch & 12-inch _ Heat Sealer for Poly Bags, Pouches & Packaging",Generic,800.0,D:\ai_warehouse\raw_images\shopify_store\generic\classic_pro_cut_plastic_bag_sealing_machine_8_inch_12_inch_heat_sealer_for_poly_bags_pouches_packaging_200_mm_8_in_rs_800.0.jpg
189,"Powerbilt PBT-CM4-SA Marble Cutter – 1250 W, 110 mm Blade, 12,000 RPM",Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_cm4_sa_marble_cutter_1250_w_110_mm_blade_12_000_rpm_1250_w_rs_0.0.jpg
190,"Powerbilt PBT-RH-26 Rotary Hammer – 1600 W, SDS Plus Chuck, 26 mm Drill Capacity",Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_rh_26_rotary_hammer_1600_w_sds_plus_chuck_26_mm_drill_capacity_1600_w_rs_0.0.jpg
191,"Powerbilt PBT-CW-2200 High Pressure Washer – 2200 W, 130 Bar, 390 L/H Flow, 100% Copper Motor",Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_cw_2200_high_pressure_washer_2200_w_130_bar_390_l_h_flow_100_copper_motor_2200_w_rs_0.0.jpg
192,"Powerbilt PBT-RDH4-26 Rotary Chipping Hammer 1700W - 3-in-1 Drill, Chipping & Hammering - 26mm - Dust & Waterproof",Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_rdh4_26_rotary_chipping_hammer_1700w_3_in_1_drill_chipping_hammering_26mm_dust_waterproof_1700w_rs_0.0.jpg
193,Powerbilt PBT-ID-13G Impact Drill 1200W - Variable Speed - Forward-Reverse - Soft Grip,Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_id_13g_impact_drill_1200w_variable_speed_forward_reverse_soft_grip_1200w_rs_0.0.jpg
194,Powerbilt PBT-DH11-2100 Demolition Hammer 2100W - 25-30J Impact - SDS-MAX - 11KG,Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_dh11_2100_demolition_hammer_2100w_25_30j_impact_sds_max_11kg_2100w_rs_0.0.jpg
195,"Checkmate Professional Marble Cutter 5"" (125mm) – Model CKT-CM5-2800DP, 2800W with Dust Collector",Checkmate,0.0,D:\ai_warehouse\raw_images\shopify_store\checkmate\checkmate_professional_marble_cutter_5_125mm_model_ckt_cm5_2800dp_2800w_with_dust_collector_ckt_cm5_2800dp_part_1787_rs_0.0.jpg
196,"Powerbilt PBT-AG4-1100 4"" (100mm) Angle Grinder – 1100W Professional Power Tool",Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_ag4_1100_4_100mm_angle_grinder_1100w_professional_power_tool_pbt_ag4_1100_part_8863_rs_0.0.jpg
197,Hypermax 12V Lithium-Ion Rechargeable Battery Pack,Hypermax,0.0,D:\ai_warehouse\raw_images\shopify_store\hypermax\hypermax_12v_lithium_ion_rechargeable_battery_pack_12v_rs_0.0.jpg
198,SKF Deep grove ball bearing 35x62x14mm,SKF,70.2,D:\ai_warehouse\raw_images\shopify_store\skf\skf_deep_grove_ball_bearing_35x62x14mm_35mm_rs_70.2.jpg
199,Fasteners Grade 12.9 (Allen bolt) M6x20mm (Full Thread),TVS,11.97,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m6x20mm_full_thread_m6x20mm_rs_11.97.jpg
200,Fasteners Grade 12.9 (Allen bolt) M6x30mm (Full Thread),TVS,12.42,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m6x30mm_full_thread_m6x30mm_rs_12.42.jpg
201,Fasteners Grade 12.9 (Allen bolt) M6x40mm (Full Thread),TVS,18.0,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m6x40mm_full_thread_m6x40mm_rs_18.0.jpg
202,Fasteners Grade 12.9 (Allen bolt) M8x30mm (Full Thread),TVS,12.15,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m8x30mm_full_thread_m8x30mm_rs_12.15.jpg
203,Fasteners Grade 12.9 (Allen bolt) M8x40mm (Full Thread),TVS,13.5,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m8x40mm_full_thread_m8x40mm_rs_13.5.jpg
204,Fasteners Grade 12.9 (Allen bolt) M8x60mm (Full Thread),TVS,14.4,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m8x60mm_full_thread_m8x60mm_rs_14.4.jpg
205,Fasteners Grade 12.9 (Allen bolt) M10x50mm (Full Thread),TVS,15.84,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m10x50mm_full_thread_m10x50mm_rs_15.84.jpg
206,Fasteners Grade 12.9 (Allen bolt) M10x80mm (Full Thread),TVS,32.4,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m10x80mm_full_thread_m10x80mm_rs_32.4.jpg
207,Fasteners Grade 12.9 (Allen bolt) M12x40mm (Full Thread),TVS,25.2,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m12x40mm_full_thread_m12x40mm_rs_25.2.jpg
208,Fasteners Grade 12.9 (Allen bolt) M12x60mm (Full Thread),TVS,39.6,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m12x60mm_full_thread_m12x60mm_rs_39.6.jpg
209,Fasteners Grade 12.9 (Allen bolt) M12x80mm (Full Thread),TVS,63.72,D:\ai_warehouse\raw_images\shopify_store\tvs\fasteners_grade_12_9_allen_bolt_m12x80mm_full_thread_m12x80mm_rs_63.72.jpg
210,ES-CHAIN 18-21LPX Saw Chain,Generic,0.0,D:\ai_warehouse\raw_images\shopify_store\generic\es_chain_18_21lpx_saw_chain_default_title_rs_0.0.jpg
211,⚡ PowerBilt PBT-CM355-3400 Cut Off Machine,Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_cm355_3400_cut_off_machine_3400_w_rs_0.0.jpg
212,🛠️ PowerBilt PBT-CL-CD12V Cordless Impact Drill,Powerbilt,0.0,D:\ai_warehouse\raw_images\shopify_store\powerbilt\powerbilt_pbt_cl_cd12v_cordless_impact_drill_12_v_li_ion_rs_0.0.jpg
213,"BSC WP-500 1.5"" Water Pump",BSC,6290.0,D:\ai_warehouse\raw_images\shopify_store\bsc\bsc_wp_500_1_5_water_pump_gx50_4_stroke_petrol_engine_rs_6290.0.jpg
214,XLNT XTHPW468 High Pressure Washer,XLNT,4268.0,D:\ai_warehouse\raw_images\shopify_store\xlnt\xlnt_xthpw468_high_pressure_washer_2750_watts_rs_4268.0.jpg
215,Blue Idea Electric Back Massager - Portable Muscle Relaxation Cushion for Pain Relief 💆‍♂️⚡,Generic,3035.0,D:\ai_warehouse\raw_images\shopify_store\generic\blue_idea_electric_back_massager_portable_muscle_relaxation_cushion_for_pain_relief_dc_12v_2_5a_rs_3035.0.jpg
216,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
217,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
218,Car Polishing Pads,industrialproducts4u,620.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\car_polishing_pads_default_title_rs_620.0.jpg
219,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
220,XPC-PL-01 BRUSHLESS POLISHER,industrialproducts4u,12500.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\xpc_pl_01_brushless_polisher_default_title_rs_12500.0.jpg
221,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
222,XTRA POWER WOOL PAD,industrialproducts4u,200.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\xtra_power_wool_pad_default_title_rs_200.0.jpg
223,XP-1151 ELECTRICAL CAR POLISHER,industrialproducts4u,5555.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\xp_1151_electrical_car_polisher_default_title_rs_5555.0.jpg
224,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
225,"Makute 3.7V Cordless Electronic Screwdriver | Compact DIY Power Tool (3N.m Torque, 250rpm)",industrialproducts4u,1307.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\makute_3_7v_cordless_electronic_screwdriver_compact_diy_power_tool_3n_m_torque_250rpm_default_title_rs_1307.0.jpg
226,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
227,Wet and Dry Vacuum Cleaner VK03,Tuqo,4995.0,D:\ai_warehouse\raw_images\shopify_store\tuqo\wet_and_dry_vacuum_cleaner_vk03_default_title_rs_4995.0.jpg
228,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
229,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
230,,,,D:\ai_warehouse\raw_images\shopify_store\unknown_brand\nan_nan_rs_nan.jpg
231,ALF Mini chainsaw 6 inches,industrialproducts4u,1690.0,D:\ai_warehouse\raw_images\shopify_store\industrialproducts4u\alf_mini_chainsaw_6_inches_default_title_rs_1690.0.jpg
232,Saw Classic Master Heavy Duty Pressure Washer – SWC-IPS7.5/20-2800PS,Saw Master,8243.0,D:\ai_warehouse\raw_images\shopify_store\saw_master\saw_classic_master_heavy_duty_pressure_washer_swc_ips7_5_20_2800ps_2800_w_2_8_kw_rs_8243.0.jpg
233,Ultra Fast 26 mm 1600 W Rotary Hammer,ULTRAFAST,3889.0,D:\ai_warehouse\raw_images\shopify_store\ultrafast\ultra_fast_26_mm_1600_w_rotary_hammer_1600_w_rs_3889.0.jpg
